-5,10,7,-26,-1,12,1,17,-8,-23,10,9,-4,11,-12,-19,15,4,3,12,-25,0,22,-3,-3,-4,-11,16,16,-14,-1,-12,-2,27,2,-18,-3,-19,10,34,-10,-21,-6,-8,28,26,-24,-10,-8,1,22,6,-23,-4,1,7,13,-13,-16,2,1,22,2,-33,0,18,-4,12,-3,-22,15,13,-9,7,-19,-16,25,18,-11,-8,-15,4,23,0,-7,-1,-21,14,13,-10,3,-1,-13,18,-1,-8,6,8,3,9,-23,-14,19,8,11,-1,-30,-4,15,9,15,-6,-26,3,13,11,10,-17,-12,24,7,-7,-10,-19,16,26,-3,-12,-10,-22,28,21,-6,1,-24,-16,24,13,-6,0,-15,1,15,-8,-4,7,-11,11,3,-18,4,10,4,7,-8,-10,4,10,3,9,-20,-11,16,1,4,3,-18,0,18,-18,-7,7,2,21,2,-27,-9,1,14,34,-3,-32,-10,-3,23,30,-28,-14,4,-6,18,4,-28,16,21,-6,-2,-25,-15,19,21,5,-8,-34,-10,37,9,-1,-11,-21,11,14,-10,8,-2,-12,20,-6,-12,8,9,-3,2,-16,-7,20,5,11,-4,-34,-1,24,7,6,-10,-17,15,4,-6,0,-11,-4,21,-7,-14,2,1,10,3,-24,-3,14,10,14,-6,-32,-37,34,-79,-342,96,-212,-147,15,9,89,11,-51,-40,19,-10,-10,13,6,20,-20,-2,0,-11,27,3,-37,5,9,4,19,-16,-13,9,3,10,2,-14,10,12,-14,7,-9,-11,26,26,-37,6,4,-1,23,-10,-19,4,-10,19,14,-13,-7,6,-1,5,-1,-24,17,11,-4,3,-16,-16,25,17,-7,-7,-16,13,20,-5,-4,3,-13,16,-7,-17,6,8,4,5,-11,-22,24,6,4,2,-27,-5,26,0,-2,2,-20,8,19,-21,3,-2,-8,24,0,-21,10,1,3,18,-21,-11,19,-5,7,-4,-9,9,13,-22,3,-7,6,26,-1,-31,3,8,-4,12,-5,-13,-1,-5,17,23,-25,-5,-4,-10,19,12,-10,4,1,3,4,-10,0,25,-4,-15,6,-13,9,30,-17,-20,-2,1,23,4,-15,4,3,-3,15,-5,-20,17,5,-7,1,-14,4,24,-13,-14,3,-8,21,12,-26,3,8,-3,14,-11,-14,16,4,-6,-1,-19,1,27,-5,-11,-2,-11,17,20,-22,3,3,-5,19,-10,-20,16,9,-9,0,-17,-1,22,1,-6,0,-19,14,15,-17,2,1,-8,20,-5,-17,7,0,2,13,-21,-10,18,5,8,0,-29,5
17,-8,0,1,-9,19,-3,-20,7,4,-1,12,-17,-12,14,8,3,-1,-21,5,19,-5,-1,-3,-16,16,5,-8,2,-5,4,26,-13,-34,4,12,16,-5,-40,-1,35,0,-6,-12,-4,7,13,-18,18,11,-5,15,-21,-22,23,-10,22,3,-20,3,34,-9,-14,4,5,2,17,-21,1,3,0,17,2,-16,20,2,-7,14,-14,-2,19,-8,5,-1,-21,10,18,-8,12,5,-21,4,13,3,-4,-12,-4,18,-11,-4,6,-13,9,12,-14,1,0,-2,4,-7,-13,39,3,-39,-4,16,7,9,-19,-14,20,1,-10,0,-23,8,26,-9,1,-15,-21,30,37,-8,-18,-20,-2,34,10,-7,-8,-16,5,12,-20,3,16,-8,-4,2,-18,22,14,-10,-2,-10,-6,25,0,-14,0,-4,2,9,-14,13,14,-26,-8,5,3,22,1,-25,-1,-3,5,20,-15,-13,14,2,-8,7,-12,12,16,-20,-4,5,-8,20,0,-14,12,4,-9,6,-11,-1,13,-5,-1,4,-4,5,14,-22,3,11,0,9,-7,-18,14,4,-11,3,3,-4,13,-13,-15,13,8,12,3,-33,-1,19,2,5,2,-16,17,8,-15,6,4,-1,12,-17,-14,18,13,1,-1,-30,2,20,-16,0,3,-5,21,-4,-25,13,8,3,6,-21,-8,21,5,-9,1,-8,8,17,-18,-6,11,-2,15,-7,-19,12,12,-8,4,-6,-12,22,-4,-5,8,-2,12,18,15,54,452,160,-115,-118,-93,28,41,0,-13,-20,10,6,-25,-1,12,19,2,17,-23,-3,20,-13,-10,1,-2,17,3,-17,3,-5,-1,14,-6,-10,16,-6,-5,15,-46,8,19,-20,-16,-1,2,25,3,-31,19,8,-5,10,-10,-4,19,-7,-14,6,-6,14,14,-26,-15,21,14,5,-7,-15,14,8,-5,0,-4,-3,17,-6,-17,6,1,3,7,-17,3,20,-15,-1,-7,-7,27,8,-25,5,0,-2,10,-4,-15,22,0,-5,8,-12,9,17,-21,-3,9,-7,17,-7,-18,15,5,-11,5,-4,-8,23,-12,-10,13,4,0,2,-24,11,23,-16,-9,-7,-3,23,-4,-29,6,-5,12,8,-15,-1,17,-1,-14,3,0,12,4,-30,-3,11,3,12,-17,-14,14,16,-11,0,-2,7,7,-3,-11,9,-3,13,-7,-26,12,20,-11,-1,-7,-6,16,7,-22,11,-3,-4,13,-15,0,20,0,-11,2,-10,14,17,-23,1,6,-5,18,-13,-12,16,7,-12,3,-5,2,19,-18,-10,10,-2
4,-1,-16,12,12,-15,8,-5,1,22,-9,-20,9,4,-3,12,-14,3,17,-12,-10,5,-5,18,-2,-28,11,13,3,3,-13,-1,18,0,-17,-3,-6,17,9,-23,-7,21,8,-10,-16,-9,26,4,-19,6,3,0,20,-14,-19,14,8,3,0,-18,9,26,-12,-9,3,-10,16,2,-17,9,1,-3,10,-5,-10,18,-3,-7,17,-3,-12,6,-5,6,9,-24,4,9,4,14,-12,-22,23,3,-8,5,-4,-11,13,-14,13,11,-8,-13,0,-17,20,21,-11,-15,-11,5,32,2,-23,9,-6,-11,16,5,-8,18,-14,-9,6,11,14,-2,-36,11,16,-4,6,-4,-9,9,1,-20,16,7,-5,5,-15,-5,31,-22,-3,5,-5,14,3,-23,15,9,-7,7,-11,-11,21,-1,-13,6,-8,9,7,-18,-2,21,-10,-3,3,-9,23,3,-19,3,14,-6,15,-15,1,19,-7,-11,9,-12,13,11,-20,13,10,-14,-9,-1,-6,35,-3,-20,-5,-3,-1,16,-6,-4,10,-18,-5,11,-6,10,-1,-34,-2,12,-5,9,-9,-4,14,-5,-14,14,0,-2,4,-17,3,20,-6,-10,6,-15,13,0,-12,14,11,-9,4,-2,-5,15,-1,-12,1,4,0,21,-15,8,18,-31,255,-390,-631,-21,56,189,57,-72,-116,75,33,-42,28,4,-42,37,-15,9,-14,-28,33,1,1,-5,-4,-14,25,-9,-12,12,7,-6,5,-3,5,12,-19,1,8,1,1,4,-23,12,3,-6,2,-3,4,5,-10,-14,23,4,-8,-2,-14,14,13,-17,-3,16,-11,8,-4,-5,12,-8,-1,22,-4,7,17,-11,-13,25,-2,-4,6,-10,7,16,-23,1,11,-12,4,-4,-4,15,1,-18,5,12,0,1,-16,-4,8,-7,3,7,-16,17,-3,-29,18,18,-9,5,-8,-1,18,-8,-13,11,9,-6,6,-16,11,12,-21,3,11,-8,11,-3,-17,21,5,-7,-3,-9,6,19,-7,-15,10,-9,-2,8,-8,15,11,-23,-1,9,1,17,-6,-13,13,4,-3,3,4,-3,11,-21,4,12,-5,-2,3,-14,9,10,-22,7,9,-6,3,-7,-9,22,-1,-19,11,-4,3,9,-23,-2,16,-11,2,7,-11,16,-2,-22,13,4,1,6,-9,-10,20,-9,-11,12,-5,6,-1,-21,14,12,-21,4,6,-4,10,-2,-15,12,6,-7,9,-8,-4,17,-12,-5,6,0,-5,-5,-11,15,15,-22,8,1,-4,9,-15,-2,30,-4,-18,-8,8,8,21,-24,0,14
-6,-11,10,1,25,-8,-25,1,19,12,10,-19,-19,15,-1,5,13,-11,4,-2,-15,10,22,-14,9,-4,-17,25,3,-13,-1,1,2,20,-14,-10,7,-18,6,26,-6,-4,0,-34,11,27,4,14,-27,-27,17,17,-2,12,-14,-21,-2,9,31,6,-38,-19,10,17,23,-19,-35,7,18,5,12,-15,-10,-3,-9,6,32,3,-23,-17,-10,28,24,-24,-22,0,-8,27,-2,0,18,-12,-23,-7,14,24,23,-34,-31,22,-7,7,16,-14,-3,2,-18,12,22,-8,0,-26,-17,35,17,-10,-15,-12,15,18,-10,-5,10,-15,10,4,-12,11,-1,-20,14,2,-5,5,-9,-5,18,-3,-12,7,-8,1,11,-14,4,13,-19,3,5,0,17,-12,-9,13,8,-7,-1,-9,6,19,-17,-11,14,-1,3,0,-24,13,14,-11,3,-6,0,15,-4,-14,16,5,-3,-2,-14,5,19,-18,-4,14,-4,2,-6,-19,16,10,-19,3,-4,0,16,-7,-15,14,-3,-5,13,-12,9,6,-24,2,24,-6,2,-9,-15,22,0,-20,5,6,-3,10,-18,0,21,-5,-2,0,-13,13,6,-20,11,10,-6,3,-9,-5,24,-7,-20,10,-1,1,9,-16,-1,15,-11,1,4,-10,14,-2,-14,15,7,-5,-4,-11,-9,22,-16,-15,8,-2,1,62,-25,0,61,46,-19,8,-10,39,14,-34,0,21,-3,6,-10,25,0,-14,-15,14,3,-5,9,-25,16,7,-6,8,6,-7,18,-17,-7,24,8,-11,-3,-9,11,19,-22,-2,18,-7,-3,-1,-11,16,6,-13,4,-2,0,9,-14,-2,18,-1,-5,0,-4,12,0,-19,-4,16,-8,10,0,-3,15,-5,-17,15,14,-4,7,-15,5,19,-20,-9,10,4,1,-7,-28,10,12,11,2,-13,-9,15,-3,-19,24,10,-7,0,-15,6,13,-14,2,8,-11,4,-2,-6,17,3,-14,-7,-2,11,13,-22,-8,17,-4,2,5,-15,14,20,-28,0,10,-6,15,-11,-15,18,5,-20,7,1,0,6,-18,-3,14,-7,-4,3,-11,9,1,-13,8,4,-8,1,-6,-2,20,-1,-25,10,4,8,5,-20,-5,15,-14,4,9,-10,13,-3,-19,17,7,-8,4,-6,-5,24,-10,-13,9,1,3,7,-19,8,14,-17,2,-3,0,9,-2,-12,16,5,-10,2,-10,-1,17,-18,-2,16,-7,6,1,-20,13,13,-20,5,3,-4,18,-9,-19,16,-1,-4,5,-7,6,14,-24,-2,6,-5,24,4,-23,2
2,-10,19,10,-6,4,-16,-5,17,9,-5,2,-17,9,6,-11,12,13,-15,1,-3,-8,20,-1,-21,4,11,2,7,-9,-2,19,-11,-10,11,-4,14,1,-30,10,16,-5,3,-9,-12,20,-6,-17,10,1,-11,11,-6,5,17,-21,-11,8,-2,20,-2,-23,14,6,-7,13,-5,-6,16,-13,-4,15,-6,0,-1,-19,13,15,-16,-2,6,-7,14,-5,-5,80,-69,-56,44,28,18,-50,-8,26,7,-10,31,34,-226,-34,-79,-55,-57,-6,-6,-14,-27,-20,32,16,-6,-16,9,3,0,-15,-10,33,-5,2,-10,-11,17,9,-9,3,11,-6,10,-14,-5,24,0,-14,-1,-6,9,11,-25,3,12,-12,-1,0,1,12,-6,-14,15,11,-7,5,-11,-8,31,24,-66,-13,17,45,19,-45,1,13,-6,9,8,-11,22,-15,-28,9,4,1,7,-13,2,1,-22,8,15,4,-2,-15,-17,25,21,-14,-4,2,-4,11,-10,-8,18,0,0,3,-15,7,8,-17,2,15,-5,7,-6,-14,14,7,-8,5,0,-5,49,27,-18,12,-9,-6,27,-13,4,3,-24,12,18,-4,-13,9,-15,33,-8,-19,11,-4,0,1,-17,5,22,-20,-1,-3,-8,25,-3,-15,12,3,-9,8,-10,0,17,-18,-8,14,1,1,0,-17,14,15,-11,-2,2,0,16,-3,-17,18,7,-11,4,-1,2,11,-11,-10,13,-5,5,-3,-15,8,9,-17,8,8,-8,9,-10,-7,25,-5,-9,0,-3,11,8,-19,3,17,-9,3,-5,-5,22,2,-21,3,6,0,12,-19,-8,21,-5,-8,-1,-13,15,21,-40,25,-23,248,-267,115,-167,-46,0,-34,33,13,17,-10,-42,35,-7,1,1,5,-11,11,3,-20,13,14,-20,5,-4,-4,15,-11,-11,9,4,4,5,-16,3,18,-22,-6,9,-2,10,1,-15,13,0,-12,-1,-2,-2,12,-10,-13,14,0,3,9,-16,7,14,-17,7,7,-7,10,-5,-16,26,3,-17,3,-2,3,14,-15,-6,14,-3,0,-12,11,22,-3,-33,22,7,11,9,-17,-15,17,6,-12,8,-7,6,6,-26,7,28,-13,-21,3,-4,28,14,-41,13,2,-1,4,-12,12,21,-32,-12,19,-5,24,-3,-19,11,9,-12,3,-2,-2,13,-9,-6,13,12,-16,-15,-11,18,33,-15,-19,6,-2,6,2,-11,18,1,-20,5,0,4,16,-14,-13,17,-5,-4,4,-5,11,13,-27,-5,12,-5,7,-1,-16,14,-1,-11,8,7,0
4,-17,-6,27,-1,-8,0,-11,14,10,-22,8,6,-8,5,-1,-6,16,-2,-19,6,5,4,6,-16,0,21,-6,-4,0,-14,9,5,-18,10,9,-15,-1,-3,4,18,-4,-16,7,9,1,5,-17,2,21,-14,-3,9,-7,15,0,-18,14,7,-15,5,-5,3,14,-17,-8,21,-10,5,-7,-15,12,9,-20,1,10,-1,5,-11,-8,17,-1,-15,0,-2,12,19,-15,-11,8,-15,5,12,-13,12,-4,-24,12,15,5,7,-21,-8,25,0,-16,1,4,22,6,-37,-1,16,7,-11,12,-16,30,4,-26,18,4,-8,-1,-6,-2,25,-10,-6,14,-5,11,-3,-25,8,19,-46,318,-389,-44,70,286,-223,83,-54,-3,39,-67,38,64,-26,47,-61,-26,-21,23,-10,5,29,-23,-26,6,-14,25,3,2,1,14,-2,4,-21,5,18,-26,10,15,-13,40,-206,477,111,44,312,-14,-337,-674,-46,147,538,-245,-30,84,24,-32,66,-47,-142,88,426,-632,-18,227,13,-19,-6,220,216,-511,-300,598,-154,-141,126,12,-16,25,-169,-220,26,136,-72,28,-18,16,-56,28,44,-33,-4,28,9,-21,-5,-105,29,57,31,22,12,-10,2,-10,-37,12,14,-5,3,-3,5,17,-10,-5,8,-18,1,5,-21,13,11,-19,-9,-8,4,27,0,-16,9,-9,-12,7,-2,9,16,-14,-1,9,-7,6,2,-13,16,-2,-17,-2,6,5,13,-8,-8,12,-4,-7,1,-14,9,12,-17,1,11,-7,6,2,-6,13,2,-15,7,5,-8,5,-8,2,23,-1,-2,0,-16,8,8,-17,16,10,-8,12,-11,44,-1375,-469,123,305,110,-38,-48,-43,-3,44,-14,-5,11,-5,9,17,-53,11,-5,-2,16,-7,12,8,-14,-13,21,-3,5,1,-23,14,12,-13,7,-1,1,12,-4,-15,8,4,-11,5,-3,2,15,-17,-2,16,-5,7,0,-16,9,4,-16,13,0,-4,9,-8,-10,14,-3,-10,5,-5,9,5,-16,-2,13,-9,0,7,-11,15,-4,-16,1,6,17,-7,-9,-1,17,-4,-16,9,-9,5,4,-25,8,18,-11,10,-13,-12,24,2,-23,13,5,-8,5,-11,-5,21,-14,-6,3,-13,3,6,-20,12,8,-16,10,-1,5,7,-12,-18,27,5,-4,-6,-21,16,18,-11,-1,3,-9,14,-3,-17,15,4,-8,11,-7,-1,10,-14,-6,21,0,-4,0,-20,11,18,-24,-4,13,-1,13,0,-14,14,-1,-20,4,7,7,9,-19,-10,20,-1
-1,2,-16,12,6,-15,15,7,-8,8,-10,-7,17,-6,-17,10,3,-3,8,-18,-2,23,-6,-6,2,-17,18,8,-17,12,0,-12,17,-6,0,8,-4,-10,12,-1,7,0,-22,15,22,-14,4,-2,-4,24,-11,-21,12,4,-4,10,-9,0,16,-13,1,9,-9,14,-2,-18,13,2,-15,0,3,5,14,-16,-4,20,-5,7,3,-27,2,27,-16,-9,2,-1,7,5,-20,18,1,-16,3,1,11,14,38,-1,48,-35,-4,4,-40,26,44,-61,0,2,21,-4,-16,-9,11,0,-6,2,12,-6,10,-14,11,10,-19,1,12,-8,16,9,-21,11,5,-8,-1,-7,-2,25,-9,-13,14,-2,1,3,-18,10,14,-15,5,9,6,12,-8,-18,22,6,-5,-4,-3,2,15,-15,1,12,-6,3,3,-13,12,8,-17,10,3,-6,2,-14,-11,23,2,-7,-2,-7,11,8,-23,0,13,-3,-2,8,-6,13,0,-15,0,1,-5,7,-12,-6,17,-9,0,9,-6,7,6,-27,12,13,-7,3,-2,-9,17,1,-12,12,1,-10,7,-8,4,22,-15,-2,3,-5,10,4,-15,12,9,-18,12,-3,-1,12,-10,-9,13,-3,-4,4,-12,8,16,-20,-4,6,-5,9,-5,-10,24,5,-14,5,-2,4,19,-11,-16,11,-4,0,6,-10,16,10,-20,-1,9,-3,12,-8,-10,19,4,-10,3,-10,-1,11,-7,-2,14,-13,-8,9,-6,16,3,-15,14,9,-6,4,-10,-8,22,-9,-10,9,-4,4,10,-20,4,15,-11,2,2,-8,18,-3,-15,13,3,-6,6,-4,0,14,-18,-9,23,8,12,-1,-31,10,18,-22,18,48,25,-270,-221,-40,156,67,11,14,-36,-30,44,4,-11,28,1,-15,8,-23,19,9,-14,8,-10,-2,14,-13,-10,8,2,-5,4,-2,9,9,-21,3,16,-5,8,-3,-17,21,4,-10,8,-2,-1,6,-11,1,19,-7,-3,-4,-11,18,10,-22,3,4,-9,16,-4,-17,18,-4,-14,14,-2,-8,4,-9,8,23,-22,-7,-5,-1,30,3,-29,2,5,4,16,-11,-10,6,-4,-1,12,-4,-4,-7,-6,17,21,-19,-8,3,0,21,-1,-22,12,6,-9,12,-4,-1,9,-16,-2,19,-3,1,0,-23,19,11,-18,10,2,-11,5,-4,1,23,-11,-20,4,1,18,14,-31,-11,17,9,12,-13,-21,15,9,-6,13,-3,-21,1,-2,6,29,-16,-22,3,7,15,13,-30,-5,17,-10,16,-1,-22,16,3
-11,17,-9,-21,12,9,10,4,-26,-13,21,11,7,-12,-28,12,22,-5,-11,-8,-5,18,6,-15,4,-4,-4,13,-3,6,5,-25,0,19,-8,9,-8,-15,23,7,-23,1,-4,-6,26,1,-9,3,-9,-4,13,-2,10,-2,-28,11,12,3,10,-16,-21,19,10,-9,5,-4,-1,16,-12,0,10,-12,2,6,-10,14,1,-19,4,12,-5,9,-7,-5,23,-6,-16,-2,1,14,11,-22,-1,12,-8,7,2,-9,12,-1,-16,14,6,-13,5,-1,-3,17,3,-30,11,11,3,-2,-26,13,18,-10,0,1,-6,2,4,-24,23,14,-13,18,-12,-2,29,-26,-2,14,-7,1,5,-15,13,11,-4,-4,-24,6,28,-15,-8,13,-11,-6,12,-6,14,3,-28,7,15,1,5,-7,-13,18,0,-13,10,-1,-9,15,-12,-3,21,0,-4,-6,-13,12,10,-11,7,4,-11,3,7,-3,13,0,-15,9,-2,0,14,-18,1,23,-16,-7,7,1,10,-2,-12,9,2,-11,10,-6,0,17,-9,-12,11,-4,7,4,-14,9,10,-19,-2,12,0,6,-5,-9,9,4,-7,4,6,-7,11,-10,-18,15,-1,-5,-8,-13,20,1,-19,14,5,-2,9,-7,-12,16,7,-12,4,-4,5,1,-16,11,8,-5,5,0,-11,12,-3,-16,17,-2,-16,3,-1,6,18,-15,-9,15,0,-2,2,-11,8,5,-18,5,10,-1,6,-11,-11,24,4,-19,5,4,-3,5,-16,9,17,-11,-5,5,-7,20,0,-16,12,6,-3,6,-11,-10,23,-1,-26,30,-8,-8,6,-14,20,0,-21,12,8,-3,5,-10,-9,27,-1,-23,10,-1,10,9,-11,7,7,-11,-10,7,1,17,-4,-17,13,1,-11,10,5,4,16,-14,-17,11,-1,2,14,-11,8,12,-37,7,16,15,6,-15,-22,1,10,-2,19,-10,-10,-2,-11,17,597,117,-78,-325,-77,-60,13,30,32,-50,-3,20,14,5,27,-7,1,0,-11,-8,11,7,2,2,-16,6,11,-15,-4,11,-4,7,-17,-15,24,20,-17,-12,-9,12,21,-11,-3,15,-17,1,-6,-8,22,-8,-12,14,-9,1,9,-1,-7,19,-6,-14,11,0,5,1,-20,6,16,-19,-1,8,-8,12,-11,-8,23,4,-11,16,-5,-8,8,-12,3,16,-12,-9,6,-4,7,2,-9,11,8,-13,0,9,-5,14,-11,-8,17,-9,-1,10,-7,4,3,-26,10,13,-5,4,-15,-9,22,-5,-16,12,12,-17,11,-18,0,22
-17,10,10,-14,-4,-2,-12,23,3,-25,11,3,-9,5,-10,-2,17,-12,-3,15,-6,3,-7,-9,20,8,-25,10,4,4,8,-5,-6,16,-13,-8,22,-6,-5,5,-5,9,6,-17,-1,20,-11,-8,12,-10,15,4,-3,-3,1,-9,-3,1,5,2,-14,-3,21,-3,0,6,-15,15,-1,-6,3,10,9,-5,-12,-5,12,-1,-3,18,-16,-5,7,-12,4,11,-12,1,10,-5,8,2,-12,21,-5,-20,23,-12,2,7,-9,1,7,-19,-7,22,10,-2,-14,-7,16,2,-21,22,8,-9,3,-14,-5,22,-17,-3,12,-8,6,-2,-9,10,17,-9,5,-4,-3,17,9,-12,7,-19,-2,28,4,-13,0,-8,11,20,-25,5,12,4,9,-28,-4,28,-1,-13,12,-2,-9,3,2,-4,17,-13,-12,12,2,0,8,-9,3,-2,-23,28,18,-17,4,-12,14,20,-15,-8,17,-2,9,-9,-22,19,10,-12,9,-1,-14,11,5,-2,6,-5,5,-4,-11,23,-7,-14,2,9,-3,16,0,-39,-6,22,21,16,-20,-37,8,32,0,-4,-7,-10,7,-4,15,15,-33,-12,1,4,22,-1,-27,9,0,1,21,-8,-23,1,2,26,27,-29,-35,10,25,26,4,-35,-16,-5,10,47,9,-28,-29,-9,8,28,11,-7,-13,-29,11,26,5,3,0,-35,2,27,7,10,-16,-19,19,2,-4,23,-12,-26,5,15,9,8,-33,0,6,-4,23,11,-29,-13,3,13,30,-5,-24,1,-4,5,24,-13,-5,26,-16,9,38,-3,-15,-18,-2,55,-123,10,-12,-59,-38,20,10,5,-14,-9,7,20,-7,-3,-3,-11,-3,17,-23,7,11,-12,5,-5,0,6,-10,-6,24,-11,-13,14,-2,0,6,-21,6,8,-18,9,11,-11,3,-6,-5,18,-6,-10,10,-11,-4,11,-1,1,-8,-15,9,15,-22,5,7,-17,6,13,-8,-1,-10,1,23,4,-18,-9,-3,19,26,-12,-26,-6,-4,22,10,-18,5,-10,-13,32,13,-21,-7,0,1,12,3,-13,6,-9,8,12,-17,-10,7,-3,24,-5,-26,7,15,3,6,-8,-16,7,0,8,22,-7,-22,3,-6,9,19,5,3,-18,-28,9,18,0,8,-5,-20,5,-15,13,22,-18,-8,-1,-12,15,13,-26,-9,4,13,23,-9,-19,5,-9,4,23,-19,-23,28,12,-15,0,-13,1,20,-16,-6,5,-14,3,4,-3,7,-15,-13,38,-9,-19,0,-15,23,20,-20,-13,-2,-10,15,14,-9,-4
-13,-6,29,1,-12,-4,-3,11,17,-27,-1,17,-11,-1,22,-18,-9,14,-10,5,3,-14,12,11,-7,2,-19,6,15,7,5,1,-27,7,22,-13,-2,5,-15,22,18,-22,3,-19,-8,37,8,-17,-10,-33,16,49,-10,-16,-9,-22,9,37,-6,-23,-5,-7,31,8,-13,2,-16,-13,30,-6,-5,14,-24,-4,26,-6,-3,1,-36,19,14,-8,19,-2,-18,-6,14,11,14,-17,-4,13,-6,9,9,-16,-4,13,-21,10,24,-9,-9,-5,-6,14,2,0,8,-32,8,14,6,4,-11,-17,6,23,-16,4,-3,-10,20,-1,-6,9,-10,-5,19,0,-5,11,-16,6,9,-9,10,2,-31,7,19,-8,8,1,-23,-1,18,-1,13,-14,-11,18,0,-14,14,-7,10,4,-22,6,9,-18,24,12,-24,-17,6,11,15,-11,-8,10,-10,-13,23,9,4,5,-31,-5,16,4,11,-3,-19,5,-9,-6,28,3,-22,2,-18,-3,35,9,-3,-19,-24,10,29,4,-6,-11,-25,16,18,-2,12,-18,-16,22,10,4,3,-23,-7,18,7,3,-4,-15,14,6,-20,0,11,6,6,-20,-26,23,17,7,-4,-25,-12,18,4,23,-2,-49,-2,28,18,16,-28,-40,14,32,11,-10,-25,-12,28,3,-2,7,-12,-11,6,-6,13,8,-24,15,11,-31,3,20,-3,13,-11,-12,8,-12,-3,20,5,-5,1,-21,8,21,-10,9,-7,-16,3,4,-6,18,-7,-8,14,-11,-6,14,-4,3,4,-12,4,-1,-9,16,8,-20,14,-5,-11,16,-4,-8,16,-12,4,13,-10,-16,6,-276,418,-184,71,68,-75,-35,35,4,2,-9,9,8,18,-25,-18,15,-12,5,16,-14,10,12,-8,-1,1,-9,18,19,-20,3,-3,-9,12,0,-2,7,-11,-9,21,3,-16,10,-8,-12,16,3,12,-2,-30,12,4,-11,12,-5,-5,13,-7,-10,19,-10,1,7,-10,-1,8,-14,15,3,-6,19,-1,-22,6,-2,-1,17,-8,-14,13,-7,-4,18,-7,-11,10,4,14,-13,-30,20,9,-1,12,-5,-13,2,4,1,18,-8,-9,5,-9,2,21,-3,-11,4,-14,11,-1,-8,17,0,-7,10,2,-6,9,-3,1,1,-12,-8,26,-8,-15,14,-15,-2,12,-11,20,-7,-22,18,7,-17,12,1,-2,12,-16,4,9,-24,4,12,-10,-3,-1,-9,21,-6,-12,21,-7,-8,16,-5,-11,16,-17,8,14,-22,-1,15,-15,7,13,-4,-3,-11,3,17,-10,-5
